# File: FAO_Fert_Prod_tN_RESOURCESTAT.csv
# Title: FAO fertilizer production by country_year
# Units: tonnes N
# Description:  Data is preprocessed and generated by gamdata-FAOSTAT
# Data source: FAOSTAT (domain:RFN FAO.udpate:2021-07-02T00:00:00)
# Date of CSV last update: 2022-04-03
# Column types: iciciccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element_code,element,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
100,India,3102,Nutrient nitrogen N (total),5510,Production,tonnes,1049900,1186600,1508000,1862400,1999800,2173000,2224300,2163900,3143300,3429700,3491500,3917233,4322800,5412111,5486155,6723718,6745192,6993116,7301511,7430842,7257963,7961053,8728137,8592302,10083072,10477278,10872845,10942800,10766775,10391719,10468657,11205586,11218193,10934856,10400408,10430846,11376729,12087720,12192878,12159007,12408600,12433700,13475900,13376800,13422600,13336800,13722200
101,Indonesia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,81473,120826,207500,184200,396100,694044,874826,958426,970566,940294,1077189,1304300,1731800,1836000,1978900,2032700,2368953,2461800,2408400,2406000,2478630,2542200,2822000,2986400,2992600,2899100,2842400,2853000,2548785,1974661,2119780,2309142,2875658,2808307,2947267,3182809,3599348,3536584,3605437,3781955,3634209.84,3680263.27,3778013.87,3546273.83,3805696.75,4022317.13,4137667.66
102,Iran (Islamic Republic of),3102,Nutrient nitrogen N (total),5510,Production,tonnes,130765,131025,125700,136214,124026,72344,93200,71000,21400,22207,23906,13890,22400,72498,99640,115800,307300,376200,451000,572000,467400,466136,500100,688800,727800,863700,713200,725496,735958,963082.28,950811.38,931657.28,971530.54,1081184.81,850324.42,1190218.81,1203181.34,1334870.73,1395631.27,1781295.83,1651464.05,1320919.35,1613275.23,1439611.08,1826568,1826568,1826568
103,Iraq,3102,Nutrient nitrogen N (total),5510,Production,tonnes,28124,33600,24300,25332,125460,165800,387000,355000,245333.33333333334,135666.6666666667,26000,31000,68800,79400,81400,364000,539400,242000,95000,130000,218000,218000,218000,235000,235000,235000,238000,238000,530000,523300,30000,98454,138940,151720,110220,149300,141220,96600,128800,123280,135240,47464.94,31392.98,114212.4,114212.4,114212.4,114212.4
104,Ireland,3102,Nutrient nitrogen N (total),5510,Production,tonnes,94500,97000,100000,100000,120000,65500,102200,190000,205000,249000,253000,238000,244000,255400,285900,252000,296700,279000,305000,307000,315000,320000,307000,288000,326000,311000,277000,188400,280000,208000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Israel,3102,Nutrient nitrogen N (total),5510,Production,tonnes,43820,51890,59070,56455,68095,79500,76070,62286,62430,74138,81650,80500,79000,75600,74000,66300,67000,66000,76400,63900,75000,65000,75000,76000,88000,87000,83500,89400,74750,91718.23,80736.97,97489.73,79189.93,85094.42,81782.75,97267.52,39783.44,92511.55,48408.21,56049.99,55644.57,58785.36,42460.45,31726.43,31726.43,31726.43,31726.43
106,Italy,3102,Nutrient nitrogen N (total),5510,Production,tonnes,1129300,1131442,970028,985312,1037100,1382696,1462199,1335393,1149863,1132487,1095982,1332779,1242401,1144859,1279019,1297085,1168586,862000,917300,991000,654000,621000,660000,535000,537000,463000,397000,428000,423000,400200,483828,609629,425187,256142.4,78564,315982.4,249826.4,146061.4,108403.6,177367,292928.4,246106.8,253789.6,339186.6,287388.2,287388.2,287388.2
107,Cote dIvoire,3102,Nutrient nitrogen N (total),5510,Production,tonnes,4941,5965,4500,4400,4700,5000,4100,6117,2000,2500,1500,2300,2000,2000,1600,1546.6666666666667,1493.3333333333333,1440,1386.6666666666667,1333.3333333333335,1280,1226.6666666666667,1173.3333333333333,1120,1066.6666666666667,1013.3333333333334,960,906.6666666666666,853.3333333333334,800,746.6666666666666,693.3333333333334,640,586.6666666666667,533.3333333333335,480,426.66666666666674,373.33333333333326,320,266.6666666666665,213.33333333333326,160,106.66666666666674,53.33333333333326,0,0,0
108,Kazakhstan,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,61500,95000,61000,74000,78700,17000,5100,7700,2700,8816,16400,20894,37985,4619,15753,71228,65736,48000,49743,69169,49941,90157.36,130589.1,139370.48,153654.06,161476.86,156278.06,162163.2
109,Jamaica,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Japan,3102,Nutrient nitrogen N (total),5510,Production,tonnes,2138300,2340900,1557000,1171000,1446000,1457000,1458000,1202000,1253000,1126000,1077000,1235400,1054000,987900,985800,977000,946000,957000,931000,906000,867700,890900,872500,883400,829700,798600,802400,769217,680800,828913,771490,796224,767305,770545,769924,647184,621908,650283,610674,603223,596072,547850,536731,567975,556577,541702,524242.37
112,Jordan,3102,Nutrient nitrogen N (total),5510,Production,tonnes,20952,20952,20952,20952,20952,20952,20952,20952,20952,20952,54288,97380,91890,99160,108900,110700,108500,108000,107820,99644,84609,134900,131200,120780,127900,149600,145000,113600,121000,102960,90540,118440,118260,162260,158760,150020,119790,148770,159520,128860,132530,145790,109600,90500,121900,144900,144900
113,Kyrgyzstan,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Kenya,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Cambodia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Republic of Korea,3102,Nutrient nitrogen N (total),5510,Production,tonnes,447200,513100,579200,535300,635900,751000,786400,688400,666000,615500,580300,659900,665100,656900,593700,678800,622900,611900,577500,623300,621400,669000,617000,663000,695000,525000,557787,519695,468610,636959,618500,687183,766632,583922,629473,594248,496590,529531,497659,476530,439881,380208,334296,350224,406383,403231,404045
118,Kuwait,3102,Nutrient nitrogen N (total),5510,Production,tonnes,290500,275500,258700,228000,290818,310000,307100,217600,183000,237500,226800,284900,251300,343865,399780,384533,371700,203700,161029,118358,292800,324100,390800,356300,348500,361323,330740,287635,337937,255300,350520,336720,374440,455400,424120,442520,337640,443900,434700,402500,457240,378580,469500,509700,513300,257900,257900
119,Latvia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,18000,16200,14400,12600,10800,9000,7200,5400,3600,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Lebanon,3102,Nutrient nitrogen N (total),5510,Production,tonnes,1200,1200,1200,1200,1200,1200,1150,1100,1050,1000,950,900,850,800,750,700,650,600,550,500,450,400,350,300,250,200,150,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Libya,3102,Nutrient nitrogen N (total),5510,Production,tonnes,106600,106600,106600,106600,106600,106600,106600,106600,106600,106600,151900,331360,278300,239940,302300,144300,180000,125000,125000,285700,268700,346600,409500,398800,383400,408200,386860,407100,365200,389600,422300,383900,384100,340400,357400,276900,280600,415000,75000,20000,219000,100700,169700,112200,118700,121000,121000
126,Lithuania,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,206700,176300,189000,294400,300200,322900,447300,454700,526000,490000,506617,548341,569801,670206,631092,751488,695420,676769,646986,849503,834331,688390,796073,875928.92,752646.02,928640.98,780374.32,865024.56
127,Marshall Islands,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Madagascar,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Malawi,3102,Nutrient nitrogen N (total),5510,Production,tonnes,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,130,182,180,90,0,0,0,0,0,0,0,0,0
131,Malaysia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,46200,37000,34000,42000,43000,37400,37200,35200,20000,13900,21100,20700,41700,204400,283800,260000,273900,242000,270100,347800,341700,284300,290000,290000,231700,316600,399200,586700,582000,554300,510140,458160,593860,622311,558600,600300,609200,553900,614700,566500,551200,500800,529800,484400,743400,747900,747900
132,Maldives,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Mali,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Malta,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Mauritius,3102,Nutrient nitrogen N (total),5510,Production,tonnes,1000,1000,3900,6181,8800,8300,7900,8600,8310,7962,9037,7796,9208,10079,11401,11357,9000,11975,12409,14611,12632,15398,15600,16190,14321,14400,12400,16800,14550,15300,8599,2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Mexico,3102,Nutrient nitrogen N (total),5510,Production,tonnes,542500,564045,606680,604484,611200,593415,641958,739485,877198,1067125,1044518,1187951,1304800,1249500,1339345,1330940,1497900,1358900,1453300,1345600,1262000,1268100,1314000,1487400,1290900,1190200,948300,702900,605400,273628,204562,275000,368249,248415,308843,359578,327245,443561,473416,501456,690200,645300,611600,548500,544700,513400,513400
141,Mongolia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Morocco,3102,Nutrient nitrogen N (total),5510,Production,tonnes,14250,10500,18700,13300,20900,25600,19600,36300,26200,40500,57300,34700,58000,61800,83400,232900,273100,344400,339800,296100,369800,265500,269200,257700,261900,271000,279200,300000,356400,338650,308000,329160,264100,298940,275500,197940,336880,498332,562687,641867,540007.42,572898.19,621676.56,803835.56,1222800,1135100,1135100
144,Mozambique,3102,Nutrient nitrogen N (total),5510,Production,tonnes,8000,3000,2500,4700,5900,6000,4700,7000,3100,2000,500,483.3333333333333,466.6666666666667,450,433.3333333333333,416.6666666666667,400,383.3333333333333,366.66666666666663,350,333.33333333333337,316.6666666666667,300,283.3333333333333,266.66666666666663,250,233.33333333333331,216.66666666666669,200,183.33333333333337,166.66666666666669,150,133.33333333333337,116.66666666666663,100,83.33333333333331,66.66666666666663,50,33.333333333333314,16.666666666666686,0,0,0,0,0,0,0
146,Republic of Moldova,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Namibia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Nauru,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Nepal,3102,Nutrient nitrogen N (total),5510,Production,tonnes,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,27378.947368421053,25857.894736842107,24336.84210526316,22815.78947368421,21294.736842105263,19773.684210526317,18252.631578947367,16731.57894736842,15210.526315789475,13689.473684210527,12168.421052631576,10647.368421052633,9126.315789473683,7605.263157894737,6084.21052631579,4563.157894736843,3042.105263157893,1521.0526315789502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Netherlands,3102,Nutrient nitrogen N (total),5510,Production,tonnes,1211761,1334532,1155309,1297292,1452631,1517645,1612291,1623728,1463377,1504685,1699561,1751267,1565812,1749317,1757400,1836929,1847909,1928000,1820920,1817090,1756260,1748000,1595000,1513000,1586000,1548000,1304000,1137000,1013000,1478365,1427083,1584753,1534664,1536210,1491179,1493790,1397882,1475708,1468636,1650206,1734418,1878333,2022248,2166163,1683800,1553000,1553000
153,New Caledonia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,North Macedonia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,11210,11210,11210,7875,6000,6500,6500,7000,3000,2823.529411764706,2647.0588235294117,2470.5882352941176,2294.1176470588234,2117.6470588235293,1941.1764705882351,1764.7058823529412,1588.235294117647,1411.764705882353,1235.2941176470588,1058.8235294117646,882.3529411764703,705.8823529411766,529.4117647058824,352.9411764705883,176.47058823529414,0,0,0
156,New Zealand,3102,Nutrient nitrogen N (total),5510,Production,tonnes,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,48200,55000,60000,53000,68000,53100,49600,63000,66000,52300,50900,85000,76900,70000,81000,92500,108000,110400,112100,113994,119960,184454,174012,129765,95020,88790,104934,101600,100000,100000,103400,125100,109400,104500,104000,104000,104000
157,Nicaragua,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Niger,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Nigeria,3102,Nutrient nitrogen N (total),5510,Production,tonnes,27600,27600,27600,27600,27600,27600,27600,27600,27600,27600,27600,27600,27600,27600,103700,268000,266500,271600,260600,287200,267000,151400,138000,114300,41200,71000,70000,46666.66666666667,23333.333333333336,0,0,0,0,13685.75,27371.5,41057.25,54743,31998,65940,170159,108000,78200,129605,319700,653349.5,724300,724300
162,Norway,3102,Nutrient nitrogen N (total),5510,Production,tonnes,444700,390200,356100,337000,335600,443600,452400,427700,424000,458000,494100,478600,408300,384100,425900,450700,494000,517400,440000,491000,537000,549000,595000,595000,570000,470000,510000,618000,579000,459180.01,433288.85,454405.69,420185.72,497047.53,521170.34,499168.56,341414.2,516685.12,504870.84,511352.96,581576.04,549618.42,589343.03,534248.27,570914.87,637166.46,615440.31
165,Pakistan,3102,Nutrient nitrogen N (total),5510,Production,tonnes,298523,320045,316456,312129,310983,336675,398700,579954,715040,900362,1014568,1027901,1033104,1117710,1097117,1112485,1156315,1119737,1056798,1227280,1565916,1603100,1689977,1681520,1660523,1795156,2039300,2053800,2128010,2192000,2260071,2267285,2424785,2464737,2442411,2544878,2579587,2707356,2613167,2235192,2455549,2621809,2927796,3213797,3063037.07,3063037.07,3208561
166,Panama,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Czechia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,,194129,330100,302900,305000,264400,284386,269900,306053,296433,151212.29,225427.06,219162.37,187601.64,204493.32,229851.13,168859,233449.58,216718.88,173193.36,266251.82,162592.17,119148.28,173903.66,166095.81,145490.58,151287.37,113166.3
168,Papua New Guinea,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Paraguay,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Peru,3102,Nutrient nitrogen N (total),5510,Production,tonnes,21120,20005,33627,54952,68831,70659,66866,73812,86079,76502,31000,64800,67400,86279,65911,81814,36153,32566,19992,10100,11130,14000,15900,12600,11500,3000,2250,1500,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Philippines,3102,Nutrient nitrogen N (total),5510,Production,tonnes,53496,53419,62100,48400,37909,45705,35500,34000,41061,17500,23700,15600,88902,119900,122750,127780,126981,145700,152600,142300,157600,168806,215301,255703,212985,184561,190116,168322,189129,207839,157353,135343,138545,117025,111400,39451,27890,5224,93124,143919,46027,46839,45734,50163.28,68167.1,93485.74,26461.23
173,Poland,3102,Nutrient nitrogen N (total),5510,Production,tonnes,1365588,1457470,1532601,1548136,1520932,1470189,1375562,1290010,1273544,1297725,1341528,1369302,1253692,1445231,1543146,1613752,1627407,1232700,1138871,1152000,1190181,1354300,1575126,1548000,1557400,1575600,1359500,1496500,1569729,1305000,1626000,1644000,1735000,1714000,1833000,1716000,1545000,1637000,1766000,1880000,1834000,1948991,2010160,1966820,2057909,2023411,2005306
174,Portugal,3102,Nutrient nitrogen N (total),5510,Production,tonnes,164000,191000,203000,179453,207952,188575,205890,171504,180973,141760,108679,130000,164000,166000,171100,158900,153900,158300,109000,88000,100000,99000,124000,135000,143000,134000,121000,125000,127100,157000.77,152739.5,148478.22,144216.94,139955.67,168465.96,143489.43,73613.51,111061.11,124766.43,117560.29,91240.94,114383.64,113688.18,109991.95,113186.47,70024.68,70024.68
178,Eritrea,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Qatar,3102,Nutrient nitrogen N (total),5510,Production,tonnes,14000,55453,87000,95200,75900,104000,228600,286100,264500,304700,315249,337640,342170,343570,337594,358800,358100,350106,367400,379914,379600,394600,407600,400300,672300,767000,757160,748420,771600,798698,818892,1029802,1370248,1338140,1363440,1378620,1379080,1384600,1479820,2095300,2870000,2971680,2822560,3099940,2502400,2937100,2937100
181,Zimbabwe,3102,Nutrient nitrogen N (total),5510,Production,tonnes,60000,65000,65000,60000,45000,50000,58600,72000,69930,64000,62300,64100,69670,73925,70456,74089,71730,83300,82700,66600,81800,94000,80700,86000,88400,74100,86000,71400,59500,55000,55900,47900,43100,39700,39200,21700,16000,30900,28000,20300,22200,25700,29300,11700,12300,13200,13200
183,Romania,3102,Nutrient nitrogen N (total),5510,Production,tonnes,854000,980000,1292000,1331000,1381000,1723000,1738000,1707000,1822000,2008000,2091000,2212000,2197000,1900000,1916000,1920000,2035000,1250000,860000,1084360,1008759,926400,1227000,1250000,663700,314096,517700,868995,810762,762800,715200,941400,1170700,970400,991000,898000,909300,656664.9,588155.47,595484.95,673083.75,707853.39,406330.76,326741.41,395367.14,450224.83,802335
184,Rwanda,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Russian Federation,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,5825000,4805000,4129000,4856000,4900000,4094700,4135000,4966100,5451900,5874000,5968000,5995000,6591000,6725000,6830000,7203000,6890000,5463668,7583682,7776514,7706191,8237800,8216800,8732400,9474800,10052200,10421300,10913200
186,Serbia and Montenegro,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,78000,58800,70000,129000,95000,171000,185100,72000,72000,70100,111864,87688,199317,184512,,,,,,,,,,,,,,
188,Saint Kitts and Nevis,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Saint Lucia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Saudi Arabia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,60700,80600,99820,84134,92800,120980,137500,152000,158700,159400,266300,396746,421343,435590,449146,417490,428400,567500,598000,713900,831300,1050500,1027000,1063700,981100,1079800,1071735,1278160,1328500,1426800,1426800,1418600,1459600,1640000,2132000,2132000,2132000,2132000,2132000,2132000,2573298,1999436.3,2320300,2577500,2525500,2760800,2760800
195,Senegal,3102,Nutrient nitrogen N (total),5510,Production,tonnes,8768,5000,8700,9000,9742,9344,5000,6200,5200,2900,3500,10000,17000,13700,16000,13500,10100,14900,26807,25000,24000,25900,28700,24800,30400,38800,24500,19400,25200,15000,32028,24893,15856,2599,5903,4812,1470,2291.55,12.23,4325.25,5216.11,6909.48,4932.26,11384.7,26959.25,14146.27,18929.56
196,Seychelles,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Slovenia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,351,351,351,351,351,351,351,351,351,351,351,295,375,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Slovakia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,,176500,199300,183100,210800,283800,245900,223000,286300,226800,213800,220100,261100,249700,221500,196209,167784,183383,187393,273976,236390,332394,244524.59,376730,343932.95,337404.45,366369.59,310934.89
202,South Africa,3102,Nutrient nitrogen N (total),5510,Production,tonnes,257000,271000,300000,332000,414000,451000,432800,444000,447000,355000,372000,484000,420200,400000,360000,440000,400000,430000,412300,410000,420000,365000,420000,452000,465000,423000,406800,308900,266300,281200,307000,285900,239600,278400,304400,217200,205700,212100,199200,206500,149600,200900,141400,129300,170900,164300,164300
203,Spain,3102,Nutrient nitrogen N (total),5510,Production,tonnes,762678,721998,825388,883248,906020,929200,949651,959790,895624,851888,858007,980220,982201,987800,975300,935546,966709,869644,862156,655474,741860,788300,844700,881700,918500,898000,921000,813600,832700,772116,790871,761124,794693,715644,710298,628297,620177,714928,718130,748875,709999,691125,724247,703822,727980,754689,754689
206,Sudan (former),3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
207,Suriname,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Tajikistan,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,20000,20000,10000,14000,4100,4000,4000,4000,4000,4000,5333.333333333333,6666.666666666666,8000,8100,14858,11270,10580,0,0,0,0,0,0,0,0,0,0,0
210,Sweden,3102,Nutrient nitrogen N (total),5510,Production,tonnes,178325,175554,169363,151081,175208,173043,171355,180149,170862,188166,193512,200601,196235,164270,163154,126255,156400,176041,132000,87000,98000,103000,123000,107000,103000,94000,99000,103000,64100,62900,57113,59226,53224,79600,79281,0,0,0,0,0,0,0,0,0,0,0,0
211,Switzerland,3102,Nutrient nitrogen N (total),5510,Production,tonnes,26400,29400,29400,31500,31300,32000,35100,32800,32500,30700,33500,34100,39600,35400,32000,33200,30200,26700,23000,21000,21165,14000,22000,13000,19000,18000,18000,15000,13846.153846153846,12692.307692307691,11538.461538461539,10384.615384615385,9230.76923076923,8076.923076923076,6923.076923076924,5769.2307692307695,4615.384615384615,3461.538461538461,2307.6923076923085,1153.8461538461524,0,0,0,0,0,0,0
212,Syrian Arab Republic,3102,Nutrient nitrogen N (total),5510,Production,tonnes,9465,12500,26000,22048,24180,24960,20800,12624,36896,80016,104200,113440,119437,104053,34500,81268,108092,139000,15000,60700,56900,83400,48700,71300,68700,113212,103900,82000,150301,154520,131190,112497,129192,133478,140547,141927,134610,145820,154100,77550,23760,23760,0,0,0,0,0
214,"China, Taiwan Province of",3102,Nutrient nitrogen N (total),5510,Production,tonnes,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,94754,66920,110728,111560,103567,104259,95817,93528,105327.42,99641.01,105147.42,99792,93261.63,75682.32,85017.01,124571.37,122429.89,133207.62
215,United Republic of Tanzania,3102,Nutrient nitrogen N (total),5510,Production,tonnes,1768,3770,4209,4047,5199,4400,7700,6100,8300,700,4966,8200,6487,7249,2601,739,4100,3425,2918,2785.3636363636365,2652.727272727273,2520.090909090909,2387.4545454545455,2254.818181818182,2122.181818181818,1989.5454545454545,1856.909090909091,1724.2727272727273,1591.6363636363637,1459,1326.3636363636365,1193.7272727272727,1061.090909090909,928.4545454545455,795.818181818182,663.181818181818,530.5454545454545,397.909090909091,265.2727272727275,132.6363636363635,0,0,0,0,0,0,0
216,Thailand,3102,Nutrient nitrogen N (total),5510,Production,tonnes,7358,6722,4298,6852,8900,3500,6263.157894736842,9026.315789473683,11789.473684210527,14552.631578947368,17315.78947368421,20078.947368421053,22842.105263157893,25605.263157894737,28368.421052631576,31131.57894736842,33894.73684210527,36657.89473684211,39421.05263157895,42184.21052631579,44947.36842105263,47710.52631578947,50473.68421052631,53236.84210526315,56000,79000,70400,83000,93000,108000,108972,130875,110982,137200,137000,137000,137000,137000,100000,110000,106700,106500,108800,113600,147000,138600,138600
217,Togo,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
