# File: L106.an_NetExp_Mt_R_C_Y.csv
# Title: NA
# Units: NA
# Column types: icin
# ----------
GCAM_region_ID,GCAM_commodity,year,value
19,Beef,1971,-0.06822906860430834
19,Beef,1972,-0.07738908671099264
19,Beef,1973,-0.08348520661286932
19,Beef,1974,-0.09743220469898535
19,Beef,1975,-0.10621107513807596
19,Beef,1976,-0.10311546616916611
19,Beef,1977,-0.12690507653386116
19,Beef,1978,-0.14869636302935205
19,Beef,1979,-0.15772079251288507
19,Beef,1980,-0.16787912699125115
19,Beef,1981,-0.17631740978438112
19,Beef,1982,-0.17855506650911085
19,Beef,1983,-0.18536735398581933
19,Beef,1984,-0.20014649354849415
19,Beef,1985,-0.22506419208344117
19,Beef,1986,-0.2591743755847967
19,Beef,1987,-0.3134892081714469
19,Beef,1988,-0.373291256513549
19,Beef,1989,-0.42131578058809166
19,Beef,1990,-0.4740433536542995
19,Beef,1991,-0.5395947708387194
19,Beef,1992,-0.5995808158361389
19,Beef,1993,-0.6677249800997863
19,Beef,1994,-0.7339228509601393
19,Beef,1995,-0.7897532243464696
19,Beef,1996,-0.8255479748352462
19,Beef,1997,-0.84764002225664
19,Beef,1998,-0.8663704395895613
19,Beef,1999,-0.8802640170165946
19,Beef,2000,-0.8401009859698849
19,Beef,2001,-0.8169332747150505
19,Beef,2002,-0.7550713212908322
19,Beef,2003,-0.6902831588097851
19,Beef,2004,-0.6351914430564517
19,Beef,2005,-0.6310778169112233
19,Beef,2006,-0.5992729786068537
19,Beef,2007,-0.609344845379866
19,Beef,2008,-0.6154588598651954
19,Beef,2009,-0.6271294989978358
19,Beef,2010,-0.6360417977399395
19,Beef,2011,-0.6544558328200022
19,Beef,2012,-0.6663718176041088
19,Beef,2013,-0.6739837705677831
19,Beef,2014,-0.6760655110478239
19,Beef,2015,-0.6815422931995089
19,Dairy,1971,-0.8443343658531554
19,Dairy,1972,-0.8951635845152582
19,Dairy,1973,-0.9352627175005659
19,Dairy,1974,-1.1617221805460285
19,Dairy,1975,-1.4287330842087462
19,Dairy,1976,-1.7438411357320356
19,Dairy,1977,-1.9930429408862316
