# File: FAO_For_Exp_m3_FORESTAT.csv
# Title: FAO forests export (roundwood total) by country_year
# Units: m3
# Description:  Data is preprocessed and generated by gcamdata-FAOSTAT
# Data source: FAOSTAT (domain:FO FAO.udpate:2021-12-16T00:00:00)
# Date of CSV last update: 2022-04-03
# Column types: icicccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
13,Bahrain,1861,Roundwood,Export,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.02608897201464,58.250032242584446,61.40263131885674,170.4983632413519,165.70003635465622,1332.615870153478,2003.698778536795,1942.5726825500399,1477.6796005728313,1007.4268791146832,596.9063070622049,160.19166791874065,2196.170703404136,262.7684561795077,259.05422742728985,4996.489183110421,577.1271735085342,841.840883046085,442.8078450410552,307.20034681526886,469.3888081947372,340.22386993930456,361.11361572289564,895.9387848662037,293.1827267108302,85.37863015280342,737.6363189915874,37.525390017296964,337.86605294174586,375.64509530716504
14,Barbados,1861,Roundwood,Export,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.04911490417729,3.0615762593923828,4.105757127804808,4.047722303551404,3.008724919576729,3.042849772452729,3.053836335112763,2.958627027000369,53.20790320656617,53.04393781305132,50.88392189708074,50.595589016119995,50.7135161245021,50.20252169705997,50.82061318619252,101.16127656700807,100.35041946389414,115.83978958002713,128.79260410531376
15,Belgium-Luxembourg,1861,Roundwood,Export,m3,485835.35622362077,333235.348874231,436316.3766170353,428430.234473376,589992.1538674149,695582.3243505573,703079.1431291603,775569.8623082491,807750.5708967553,791592.8225236607,796759.0303292444,1047318.0760682543,997738.7363563376,1185072.8227909217,1387700.3105528054,1365858.7550900052,1471399.748390677,1048817.9520289323,1484597.4984365324,1263755.182565193,1024195.8903985304,1140644.640045094,905072.1240390352,813203.2075328877,981332.5667188154,950999.4446602304,1598726.0249347005,,,,,,,,,,,,,,,,,,,,,
16,Bangladesh,1861,Roundwood,Export,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.9664470731079,351.50781697026684,29.651889259365554,489.8957596572444,233.72032184230227,411.41707021017305,133402.2529021942,134543.20363786575,130806.0775071622,142586.3143281898,73432.07882752571,299.01394800065606,694.8993938809638,685.0769998760752,722.0939806984151,572.055757221113,599.5698671271391,580.8771063010724,591.310471484292,186.15419685334993,148.66086985617707,241.0731006062188,185.94955912317437,52.21062256494237,48.787788658744816,37.935478712628026,21.298194334141517,406.0713502814287,0.9996270237949885
18,Bhutan,1861,Roundwood,Export,m3,0,0,0,0,0,7436.158913889229,7547.92638786564,7504.206303714754,7674.097091585556,7503.249502593941,7638.316912082406,7610.874754890584,7571.028147084596,111.66401943655814,520.8088589167199,514.2768291590274,1766.2825248691088,1280.1653837565193,1130.9247717040143,222.13995346748305,544.7611498105887,1613.9408892138338,2229.6298606223927,2810.4637884629997,3870.736055628753,5451.736238124305,6242.295288273521,6971.203922930377,8377.182936023224,9461.057462200142,17515.277779983822,2840.1574931589757,2800.011903481684,2775.04728415627,2806.5217734589,2816.655046419005,2728.8403279033405,2823.030638054039,2814.331191137742,2825.5542512261304,2809.543295953957,2816.0917189135284,20.081008678823988,20.328245274477005,92.73117018642408,91.98788450856964,106.18647378169153,118.0598870965376
19,Bolivia (Plurinational State of),1861,Roundwood,Export,m3,0,0,0,0,2290.6515089383092,2167.663095251315,2054.510191812216,1897.7204618054038,1792.5141929349322,1607.7367900877523,1489.199261403905,1336.9001642832357,1183.7213384496695,1038.889203624751,5206.940124670191,734.4571653020954,588.2302871972728,1322.3623206919103,2154.4823490264394,296.18660462331076,13815.592046742768,16202.63948815332,2367.1433764950884,2972.758479573143,10916.842291887535,7023.1473907578375,3281.541552143067,3060.7824538642376,969.9270308621379,2307.761215954357,4408.669813525032,6432.694979988184,5686.037905913835,8666.130676687506,10703.731216231216,17535.128236217482,14195.49247554777,12670.508422076824,20525.00144660484,15963.583340260624,10256.023514679382,10671.714804865815,13048.639439499828,13163.555227487584,15623.477529794678,13571.006589768936,12805.389322183262,14887.445265378763
20,Botswana,1861,Roundwood,Export,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006632122724728,43.89985418571672,0.9920703728650979,129.26974698402495,2.0081008678823986,37.60725375778246,2.0017267815239816,133.87436438603243,40.40510948073918,34.986945832824595
21,Brazil,1861,Roundwood,Export,m3,422638.06769708486,142234.60012924494,12265.524983113211,22177.103296148187,4282.522386275969,10350.329299062034,12953.873665661302,7098.5735305409835,6325.944899820525,8111.621083885341,4335.2609501008255,31163.446631511448,26805.53208832654,9629.741125721528,9701.341489625176,46385.75321826522,17180.56380845379,79925.57468121634,76369.60586017504,359645.57195253717,266727.91356317047,693112.9114376698,1276610.714871525,526178.2508844463,815737.1959592206,950999.4446602304,453262.9268897611,751337.3476326023,570089.2929131751,951749.7601993871,125835.88688812593,102665.48342004119,25302.312119499828,7246.012514647289,18817.997276105158,27966.015211517646,5532.63254049069,28862.777682807122,90389.87252048547,84944.22240144432,114104.95807582496,195176.43590982642,111002.7957243693,177065.11481427707,249188.96185157594,407854.3363004289,925416.4047366356,1389545.539204557
22,Aruba,1861,Roundwood,Export,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.981791670130312,9.92070372865098,0.9943826691078843,0,0,0,0,0,0
23,Belize,1861,Roundwood,Export,m3,595.2648840804012,609.576857696764,890.2397165162815,1570.0604103467742,1493.9031580032452,803.9090717718084,3263.9681677256826,6794.348950660656,1037.0401475115616,912.5573719371008,619.3229928715465,308.54897654961826,306.93357353045656,6351.53138079505,7658.953807598823,6050.315637165028,1808.4804008898725,1205.1365426609923,596.9282455694587,314.94508958278703,311.618353943198,134.25533243608837,128.98685144096493,121.48145363510736,130.44961501552584,147.23763170241673,137.6109605854965,127.00836297586487,127.15990778617405,120.21310343742431,10.205254197974611,487.55865892682095,480.66702354672924,230.66891050088256,66.94269499396003,2117.326525678182,2096.6803531342616,1652.4567675095834,3510.9081858147933,1970.504818563421,702.3858239884893,2150.8497132803536,6329.5339355653205,2454.6356168930984,656.5663843398661,316.4303158215311,181.8229926633263,76.9712808322141
25,Solomon Islands,1861,Roundwood,Export,m3,252193.8892220633,214571.05390926093,205744.29003931838,258863.7101559244,250178.9821936101,262878.26646938134,268053.3857744717,266500.7319751672,331645.4391741974,337950.413407373,348369.1834902449,291578.7828393893,379062.9633101139,357837.0824696308,286240.63363599335,289205.08745648834,262229.65812903154,321260.1912400352,286194.8359293689,508386.53563963546,358514.61361297476,627499.6344829636,770865.3865194875,853899.2460291132,668552.7390915313,614138.4203729063,637849.6391978086,534390.6824987724,540648.2614617762,550658.858470671,728655.1497353872,1070576.1710751038,1131338.3838426175,1076120.6129019435,1466653.590322215,1550330.9127922459,1260123.6302048622,1600252.7870050278,1963626.5280982396,2095220.313409207,2137911.653524286,2435243.1566452086,1938897.6957734355,1672624.2837801876,3046770.2840809883,3209114.5590943447,2666737.2257287856,2181063.2117967377
26,Brunei Darussalam,1861,Roundwood,Export,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.37714542180742,307.7109137683616,1825.709181540936,1887.5395445617357,1442.3512272866712,1615.82128178895,1908.8307252849024,1061.3735957712731,1031.8924559444579,1047.885675305128,1036.2398518493535,309.2192021986307,311.01110243121417,306.61496449401886,303.88121687724964,307.3278270177256,294.1862336158628,285.01440360103555,290.1336608810872,289.2395854334308,3.990895835065156,27.77797044022274,66.62363883022824,12.048605207294392,12.196947164686204,0,0,0,0
27,Bulgaria,1861,Roundwood,Export,m3,9425.027331273019,39434.54288583316,37192.23704556909,19822.012680628024,25396.353686055165,46928.192064679315,25907.747331322604,8315.471850062295,2903.7124130323723,3041.8579064570026,2064.409976238488,5245.332601343511,30488.73497069202,36367.63935777811,35537.54566725854,126451.5968167491,136138.3857336543,160164.52428220416,62625.56125345772,122341.85161702265,206312.84123135865,53796.99908484893,94891.57361428138,250019.23902341022,263409.7792020633,260398.757379969,232784.35385514877,358919.1151111158,311880.1380187132,224541.66211962324,228873.23589797656,472162.06969755294,562947.0986721704,517500.6861671974,905384.7355444471,420487.8147089015,274380.11185698723,682030.9503741893,920076.1254088201,1028837.9804204158,660508.5494091078,1153354.6264181617,527485.9278744806,502577.2407454225,467243.0653433278,470470.0134430748,374429.0989193248,264125.450735207
28,Myanmar,1861,Roundwood,Export,m3,170344.96766100812,87271.08679358671,65482.07692597537,55933.40211860384,61648.40365360058,77074.78225612213,146470.57152669,212247.34856317542,239348.86604566843,207860.29027456185,270850.58888248965,275842.78503535874,265292.9187214913,262154.3355395892,427267.50307991303,477168.22658441524,605941.40543149,1413859.813190804,1302629.1428477236,1325918.8271435336,1194563.6312558304,922491.4547797618,849084.0372210643,507521.62870229763,461095.68143805146,684601.6530415195,1027532.6985147978,1112150.7580734713,1023789.3670227493,1168266.820954206,1382487.416742064,1536853.6643692306,2980806.455961535,2087939.7597309996,1852558.9555805025,1600981.8422464263,1346920.871295972,1871805.8465173014,2285866.4486544956,2133035.049170408,2729963.3789242106,2349048.0781215993,592927.9270579001,573020.7090950676,39025.66533259155,26880.349649146992,36399.953003460905,3619.6494531616536
29,Burundi,1861,Roundwood,Export,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.56984715389879,55.92320053064544,605.4882265761845,940.8986889844681,1383.3880077836516,3606.314924020648,4597.467016187562,7037.267717057441,6937.796028287107,6875.9393495393515,3246.7207072070614,3267.604878570656,3224.903459430402,2856.1600872203917,2847.3585486439815,3745.455741208649,3724.2321797355776,3741.8619838529685,3052.3133191812462,1056.0523420090803,20.017267815239816,2.0283994603944304,0,0
32,Cameroon,1861,Roundwood,Export,m3,697452.0225142033,657327.0448830106,466881.273550761,587398.8510209869,395087.5885199249,657497.1320753678,860259.6102062002,753767.1007501589,460134.7134508799,454047.99017048196,403592.15035462443,510134.3078953689,762934.5526055383,421249.9522230524,451367.677727824,542108.2810899866,458851.66615911375,754495.0297683654,748076.0615713088,671222.032552075,810003.0448145851,1329040.036446563,1272082.2666730126,1339791.4940696892,1754693.804446388,1630923.8845664596,999844.6916685906,891315.8025259376,235900.8331846327,145017.51217513793,71519.44194482586,30125.99292526778,240101.7796714863,503922.3106051476,532388.1533041617,370377.41428603616,444120.48923203436,705104.1058345009,777851.3165258147,850292.2848273121,798085.892506921,1045329.8651596268,1157268.5301606264,1412865.9000138657,1421267.0502810483,1308359.2341433456,955331.337668438,480820.5984453894
33,Canada,1861,Roundwood,Export,m3,1691742.8005565002,2132807.828938028,1505494.2761530895,1619517.3132726976,1814793.5563423422,1677054.8123499637,1790898.5340289853,2352365.8598279883,2045665.3949813065,1658319.5353368095,2931771.8277550894,3985424.2804325693,3054398.3013927503,3438842.022427875,4604358.7903602095,4141441.053639462,2661480.3233095957,1194208.9446634366,1315930.6451341002,2262554.6633872394,1582477.8247442737,1750520.462347545,1427284.5367492996,1208887.612055382,824274.1001660818,2101797.2330344943,2304867.6202778113,3038952.195685146,4053955.8182779127,4642407.599775101,5351169.941826457,4168095.8647155506,6003277.129524101,4872336.155120701,3873928.1165538803,3004804.9568616375,2753559.6567139286,4085030.745147906,5775947.382660051,6123031.934948716,7005535.692168448,6720331.420718469,6154420.511532938,8370629.656293066,7475885.042039682,8650408.687772455,7747971.669847735,6079275.728798269
35,Cabo Verde,1861,Roundwood,Export,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.4220296332857,407.77199466790654,414.09202048289603,409.4899511172807,417.3948966971615,419.81366631804167,413.8796055381311,410.1894973689607,414.84185231105533,416.33968702037333,522.6907747700652,532.0790320656617,530.4393781305132,528.7936981461332,525.797297618502,527.0228146271787,17.068857377000388,48.61325965634545,42.15053190292002,41.81267477662256,48.26657899167798,53.66358504388073
37,Central African Republic,1861,Roundwood,Export,m3,153776.7617207703,133090.94726379347,81902.05391949789,125310.44650080192,124989.89755293817,111542.38370833841,127498.75655178446,139334.85758519016,127037.4180701663,91255.73719371008,67093.32422775087,86393.71343389312,97195.63161797792,64129.97813512421,41868.947481540235,55461.22667401276,54957.70996037557,35764.66122589834,15859.707453959494,41169.93804264019,37455.60510450261,89167.46698709212,74925.2338299315,42643.707844911296,112625.42297003488,118963.89931064575,157924.18719688506,249149.68573963287,316896.82741111604,92068.1587404472,128738.2611820299,95634.37433867545,87448.00457650042,95671.43499270084,79432.579026621,158087.94555978238,109313.37897559164,148473.14016846585,152404.2407980345,157817.98034973408,143468.25697188615,113352.66359961506,110460.60849004105,236378.8688761461,328283.192169933,171643.16233857672,118023.32479323912,196268.7691059556
38,Sri Lanka,1861,Roundwood,Export,m3,99.2108140134002,101.59614294946067,593.4931443441877,785.0302051733871,199.18708773376602,200.9772679429521,203.99801048285516,202.81638658688524,375.63898676529897,531.7618266102612,708.7807585085476,873.0793262366976,1034.4798218989463,1202.010239806375,2679.3736461502654,1510.3380516478628,1667.8208141539933,3832.3557067599513,624.9939787265888,1354.5600718106077,658.0315323004148,342.0557225276812,389.03486796310585,387.48369147539586,2556.9570913562256,2527.7286639851736,2549.347593321145,2478.5358893506495,2516.9505205879695,386.46239885396176,3292.215004266609,15801.006306356803,15577.659285217578,2917.4602636829018,4222.461200906903,3139.3437524959204,618.3530486430772,2238.747625483822,2810.3278750763793,1921.6163445838727,716.2748092086007,471.33738515713713,302.219180616301,587.4862884323854,67.05784718105339,257.60673147009265,59.597536484090284,0.9996270237949885
39,Chad,1861,Roundwood,Export,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2831.3688441569893,564.0813838124243,23.093159980647584,798.9000392869463,70.06043735333937,41.81267477662256,48.26657899167798,53.66358504388073
40,Chile,1861,Roundwood,Export,m3,0,0,6132.762491556606,16681.891859934476,147000.07074751932,682518.8019342654,985004.3936164661,1067219.8262201902,374475.1972664249,904445.7508532155,1059351.9793067803,931406.5105444477,1304569.9986956173,1334333.8102396054,1991634.348127998,2823077.2763012024,2002892.0439855338,2240946.047304714,1783350.4431931095,1422940.6732199916,1622359.85716306,1951094.3132662533,2291291.869170007,1656441.526600773,1778247.4317159206,421965.9676403246,938315.787565908,678955.326085194,518374.36304949335,522625.3165848913,306157.6259392383,356174.43083706714,150777.65580728982,111322.82202433898,86214.07688616065,44789.599581653856,10497.208691797308,35137.29457037389,43437.98092381233,5687.026564967848,7638.941871061254,27842.71473502076,16598.961773915908,31180.479014256554,172419.73718995892,303227.4637338238,268548.51965278486,162106.5155677619
41,"China, mainland",1861,Roundwood,Export,m3,31449.82804224786,32205.97731497903,31356.22112618458,31008.693104348793,52286.610530113576,29744.635655556915,30599.701572428272,37521.03151857376,25096.37156977979,34474.3896065127,25805.124702981102,9256.469296488549,9208.007205913698,31860.100958504205,56369.90002392734,133510.29839344163,43403.52962135694,370261.4497937349,615442.4403125716,710416.4059418777,765196.5213640267,704434.6381545225,499737.93013960205,76164.1224249257,76112.15798888201,33553.92031838726,34251.08995049325,26959.81053255467,26977.74077698594,15017.968867381935,13692.389557422533,8211.514255609616,8021.573675062996,6300.26998159367,5138.358982415174,6605.447992848906,14302.989257528783,30232.12824834969,15631.94839060469,4177.470215354452,13089.376499582102,15815.6563521609,21456.55777332343,155580.1923836823,97138.79639040503,79602.50842371903,58227.80327269323,41594.48046010947
42,Christmas Island,1861,Roundwood,Export,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Colombia,1861,Roundwood,Export,m3,43057.49328181568,24891.055022617864,6429.509063728699,6378.3704170337705,6473.580351347396,6531.761208145944,6127.023578738533,5591.5351024301,5206.805740630966,4590.9522106712175,4164.660403453339,3642.592084266327,3119.0703421266303,2618.0147268510063,1103.4026246625472,1582.605710647334,1081.460116272879,155.68945058712305,172.74678293995777,114.52548712101348,16.3740350183618,7254.122908094787,9262.73495150252,2562.722827218227,12445.366373857736,17285.352891290408,17433.18949576004,20579.026263912612,13330.928199751324,25670.714783978183,56461.58937571433,67692.64420539982,17291.8696807716,9314.009442703029,18035.984884584806,27409.199053082084,33050.82251862112,17815.61226988157,23930.82258580887,25509.80617773648,46127.30405673559,55605.87885651289,47331.94150642208,38678.5522837474,36304.317773109695,97649.17842284827,110921.1166742622,101470.13993138168
45,Comoros,1861,Roundwood,Export,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.6801649952729,361.47934947983845,25.669505734020262,25.450945735062362,105.94496885717408,102.04255655022396,96.37193302522836,103.80681823303445,117.57290699218603,110.31669552526758,102.27159662874654,102.91872135202044,97.87536837839981,86.82815085426537,73.48001309053424,60.10116747842997,50.64806538908955,37.59841729867512,29.63153558268173,28.564981720169058,21.638969997769095,15.592738168659467,12.11149272962159,7.493156310451829,3.5036110795802715,2.0081008678823986,0,0,0,0,0
46,Congo,1861,Roundwood,Export,m3,309537.7397218086,281421.31597000605,126611.8707934267,141305.4369312097,154369.99299366865,167514.5528304506,176560.27807291114,284551.39038139995,228771.0565410505,204818.43236810487,194364.19926285368,257432.69610123153,281560.3981186055,294014.4364980935,577893.5946293565,889093.882881401,865156.9295590385,730258.3739510046,550872.992507267,524132.8028300927,347444.7425633736,274271.5036807715,261414.96418684893,264780.5225081872,510157.1670606146,648709.126155487,216376.64609443347,280987.80524507276,487431.868355121,455945.5348137155,791940.9925932871,866335.2827524536,751098.3864387262,660916.5740003549,658061.9060394893,641305.6303736801,507156.01046029525,608459.4790800385,789850.255590733,772768.1355072126,655758.5164638297,785562.3085952286,644309.2039644071,799206.9957905909,929416.7576124462,902384.2099429722,893493.3378636407,620768.3817766878
47,Cook Islands,1861,Roundwood,Export,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4420.989454957686,4599.2198233365925,4469.78421048616,4451.962095443503,4466.960839806954,4415.8992709926015,4453.667175299168,4329.960324798822,809.9599422648332,800.9583395937032,816.4203358379688,821.1514255609616,809.5444607102809,802.326645220461,811.4266059873943,814.3563560300701,788.9672072000984,803.1381616085459,800.6632122724728,798.1791670130312,793.6562982920783,795.5061352863074,1214.5636647652393,1263.9447510649818,1095.913829475921,1087.1295441921864,1254.9310537836272,1395.2532111408989
48,Costa Rica,1861,Roundwood,Export,m3,0,0,0,0,0,1105.3749736862364,101.99900524142758,101.40819329344262,103.70401475115617,304.1857906457003,103.2204988119244,514.2482942493638,511.5559558840943,512.2202726447621,2450.8652184316234,4134.382352062769,2071.9285387216314,13.972130180895656,101.90119218368295,296.18660462331076,385.8132001201499,512.5540857690331,2984.65903992859,3177.7763057506013,16148.120005749293,15963.531787838787,16510.255934219804,498.4987709876608,506.22496391552085,1501.7968867381933,34887.682001196,63914.32120853745,63010.89309938471,102565.42669175765,124014.3853260834,105812.37517532211,106334.04155940226,114832.6943467899,194115.79167038432,220796.31207497977,98388.57922889608,106160.29375395773,188445.205694254,170144.36371058138,177068.7476400484,159477.83657486108,144980.60371105128,85529.087782923
